threshold,far,frr
0.8906970620155334,0.00012254901960784314,0.28627450980392155
0.8901582360267639,0.00012745098039215687,0.28627450980392155
0.8877761960029602,0.00012745098039215687,0.283578431372549
0.8875369429588318,0.00013235294117647058,0.283578431372549
0.8837780356407166,0.00013235294117647058,0.2791666666666667
0.8837717175483704,0.0001372549019607843,0.2791666666666667
0.8767033219337463,0.0001372549019607843,0.2718137254901961
0.8765164017677307,0.00014215686274509804,0.2718137254901961
0.8731178641319275,0.00014215686274509804,0.26764705882352946
0.8730337619781494,0.00014705882352941175,0.26764705882352946
0.8724148273468018,0.00014705882352941175,0.26617647058823535
0.8720653653144836,0.00015196078431372549,0.26617647058823535
0.8690450191497803,0.00015196078431372549,0.26249999999999996
0.8688573241233826,0.00015686274509803922,0.26249999999999996
0.8658819198608398,0.00015686274509803922,0.25906862745098036
0.8657885789871216,0.00016176470588235295,0.25906862745098036
0.863163948059082,0.00016176470588235295,0.25612745098039214
0.8626967072486877,0.00016666666666666666,0.25612745098039214
0.8607302308082581,0.00016666666666666666,0.2549019607843137
0.8606233596801758,0.0001715686274509804,0.2549019607843137
0.8546188473701477,0.0001715686274509804,0.24926470588235294
0.8544445633888245,0.00017647058823529413,0.24926470588235294
0.853706419467926,0.00017647058823529413,0.24877450980392157
0.8532148599624634,0.00018137254901960784,0.24877450980392157
0.8512633442878723,0.00018137254901960784,0.24607843137254903
0.8511407971382141,0.00018627450980392157,0.24607843137254903
0.8435955047607422,0.00018627450980392157,0.24240196078431375
0.843487560749054,0.0001911764705882353,0.24240196078431375
0.8209285140037537,0.0001911764705882353,0.22745098039215683
0.8207200169563293,0.000196078431372549,0.22745098039215683
0.8205951452255249,0.000196078431372549,0.22720588235294115
0.8204509615898132,0.00020098039215686275,0.22720588235294115
0.815139651298523,0.00020098039215686275,0.22377450980392155
0.8150938153266907,0.00020588235294117648,0.22377450980392155
0.8115445375442505,0.00020588235294117648,0.22083333333333333
0.8114156126976013,0.0002107843137254902,0.22083333333333333
0.810267984867096,0.0002107843137254902,0.22009803921568627
0.8101156949996948,0.00021568627450980392,0.22009803921568627
0.8043004870414734,0.00021568627450980392,0.21593137254901962
0.8041049838066101,0.00022058823529411765,0.21593137254901962
0.8019407391548157,0.00022058823529411765,0.21421568627450982
0.8018142580986023,0.00022549019607843136,0.21421568627450982
0.7903931140899658,0.00022549019607843136,0.20833333333333337
0.7898631691932678,0.0002303921568627451,0.20833333333333337
0.7888931632041931,0.0002303921568627451,0.20759803921568631
0.7877330780029297,0.00024019607843137254,0.20759803921568631
0.7870942950248718,0.00024019607843137254,0.20710784313725494
0.7866278290748596,0.00024509803921568627,0.20710784313725494
0.7849644422531128,0.00024509803921568627,0.20563725490196083
0.7845735549926758,0.00025,0.20563725490196083
0.7844035625457764,0.00025,0.20539215686274515
